Campaign,Chapter,Guid,Description,Container,Stage,X,Y,Z,Pitch,Yaw,Roll,Tags,Include,Exclude,Events
Ethan,13,483e54e8-9946-487c-9c41-cb55f0c4cc68,Alexandrite x1,,62200,0,0,0,0,0,0,,,,
Ethan,13,d5be387e-2447-4fdd-943c-6b34add1e647,Green Herb x1,,62100,0,0,0,0,0,0,,,,
Ethan,13,d800dcf8-c126-423b-87b9-177f7b335a25,Handgun Ammo x10,,62100,0,0,0,0,0,0,,,,
Ethan,13,6de77ddd-bf71-443d-8356-7dbfba6d0209,Flash Grenade x1,,62200,0,0,0,0,0,0,,,,
Ethan,14,25690dd1-ce4e-4b33-8348-6b1cd18b95df,Handgun Ammo x9,,63100,0,0,0,0,0,0,,,,
Ethan,14,634808b9-dbc0-4daa-abca-0fb1190b2dad,Gunpowder x5,,63100,0,0,0,0,0,0,,,,
Ethan,14,318c5f0c-7b0c-4b33-81d2-0478169ad662,Velvet Blue x1,,63100,0,0,0,0,0,0,,,,
Ethan,14,cfdf4334-ba66-4347-9f51-f46bf44559ee,Gunpowder x4,,63106,0,0,0,0,0,0,,,,
Ethan,14,b82e377a-3bf1-412f-9376-4a4bc4a039c6,Hand Grenade x1,,63106,0,0,0,0,0,0,,,,
Ethan,14,8a7f4568-105f-4705-9869-e845157cb9b3,Rifle Ammo x8,,63106,0,0,0,0,0,0,,,,
Ethan,14,a6512f89-f8e0-439c-8eb3-c85a4826d484,Handgun Ammo x10,,63107,0,0,0,0,0,0,,,,
Ethan,14,511afd93-62b9-4b73-8fae-f482295b7781,Green Herb x1,,63108,0,0,0,0,0,0,,,,
Ethan,14,1fe9f22e-0f85-4ea3-82cb-96171500e31d,Black Bass x1,,63108,0,0,0,0,0,0,,,,
Ethan,14,d8f3bc00-e7e0-47c1-9236-775aed16e2b4,Rifle Ammo x5,,63108,0,0,0,0,0,0,,,,
Ethan,14,56afe749-a0fb-4447-aaed-e79cf790af76,Ornate Necklace x1,chest,63108,0,0,0,0,0,0,,treasure,,
Ethan,14,0ea6109c-e826-450b-9e1d-90026e7a40a9,Ruby x1,,63108,0,0,0,0,0,0,dlc,,,
Ethan,14,90bc4717-a8f5-4c24-b830-8aa74ceb549a,Emerald x1,,63103,0,0,0,0,0,0,,,,
Ethan,14,a71d05a3-9c92-41b1-be85-0b3a80aae46e,Crystal Ore x1,,64101,0,0,0,0,0,0,,,,
Ethan,14,eabf2697-201a-48b1-afcb-482e553a7860,Yellow Herb x1,,64101,0,0,0,0,0,0,,,,
Ethan,14,2a7c783a-9f01-4708-ba59-588b7fff7408,Spinel x1,,64101,0,0,0,0,0,0,dlc,,,
Ethan,14,a4484001-f512-48cb-95cd-d74509e7e48f,Submachine Gun Ammo x30,,64103,0,0,0,0,0,0,,,,
Ethan,14,62c80fba-3b0b-4775-88b4-6febd90a35fe,Heavy Grenade x1,,64200,0,0,0,0,0,0,,,,
Ethan,14,2808c16c-86b0-4554-852b-930eb45c858a,Gold Bar (L) x1,chest,64103,0,0,0,0,0,0,,treasure,,
Ethan,14,1298c3e6-09f4-456f-b36e-41b801d62408,Gunpowder x5,,64200,0,0,0,0,0,0,,,,
Ethan,14,e97cc3bc-ab16-4fc5-9b98-8d85005d8cc5,Handgun Ammo x15,,64103,0,0,0,0,0,0,,,,
Ethan,14,799d3a79-17b3-40cc-b3d2-5fc3d96f7ab4,First Aid Spray x1,,64104,0,0,0,0,0,0,,,,
Ethan,14,d95c2e31-f161-4a02-898d-3a3b89c14fac,Gunpowder x5,,64104,0,0,0,0,0,0,,,,
Ethan,14,93e5770b-468e-4c6f-908c-afdb0a25d105,Rhinoceros Beetle x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,263451ab-ea46-48e1-a50f-0904d837875a,Green Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,c6df4c1d-913a-401a-b6e2-39e81dc103ed,Red Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,1ac72d04-6f62-40ac-82dc-16ed6ba841b3,Green Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,921d21d5-4bb6-409c-81a3-3459583628ae,Green Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,13c867f0-d5f6-4a43-86ed-94aacbcd19c1,Yellow Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,9afde0a2-b6b9-46e8-b8dc-3d9b15b1f4fd,Fighting Knife x0,boss,65100,0,0,0,0,0,0,,treasure weapon,,
Ethan,14,6e54747d-c332-4d2f-9fc1-0f70857b8e92,Red Herb x1,,65100,0,0,0,0,0,0,,,,
Ethan,14,b6cf3f6d-62bc-4add-a337-dc44ba319b27,Boot Knife x1,,65100,0,0,0,0,0,0,,,,
Ethan,15,f8c096fd-12ce-4024-af5a-4ffa2ae3912a,Red Beryl x1,,66101,0,0,0,0,0,0,,,,
Ethan,15,292f6cd8-51c4-4503-889b-a1f806238482,First Aid Spray x1,,66102,0,0,0,0,0,0,,,,
Ethan,15,70e6807e-c283-4feb-983a-289bdeb5c23f,Yellow Herb x1,,66102,0,0,0,0,0,0,,,,
Ethan,15,fe1dd827-58e5-42fc-a4e4-6f98d6ecc97a,Velvet Blue x1,,66102,0,0,0,0,0,0,,,,
Ethan,15,e370f363-2813-49be-a93b-48f22b48c2ee,Rifle Ammo x5,,66102,0,0,0,0,0,0,,,,
Ethan,15,0d2f18bb-13d0-4642-a417-c84b073ebd15,Gunpowder x4,,66102,0,0,0,0,0,0,,,,
Ethan,15,e5e95245-ebb8-467f-9335-4ce4d7c37312,Green Herb x1,,66102,0,0,0,0,0,0,,,,
Ethan,15,9ff34cd8-d58d-457c-b506-8e5808ae93eb,Gunpowder x5,,66102,0,0,0,0,0,0,,,,
Ethan,15,3e51d205-2907-4b41-a607-bfdad05eb8c0,Rifle Ammo x5,,66103,0,0,0,0,0,0,,,,
Ethan,15,d61be15f-eadd-41ad-81d8-a23efccfb893,Submachine Gun Ammo x30,,66103,0,0,0,0,0,0,,,,
Ethan,15,b981743e-300f-4223-9b7f-815d74d79eb5,Shotgun Shells x3,,66103,0,0,0,0,0,0,,,,
Ethan,15,905a7184-92f4-4644-954e-5f70368f0576,Staff of Royalty x1,chest,66105,0,0,0,0,0,0,,treasure,,
Ethan,15,3c402dd5-5796-47e1-8790-058abf53f11e,Red Herb x1,,66103,0,0,0,0,0,0,,,,
Ethan,15,3aeef433-69aa-45fb-8a9a-441bdf977110,Green Herb x1,,66103,0,0,0,0,0,0,,,,
Ethan,16,8e862ef0-43b9-4a72-917c-e9aa7268dc51,Resource (Large) x1,,67101,0,0,0,0,0,0,,,,
Ethan,16,df02f0a7-ca67-4456-aa97-5627a1738da9,Hand Grenade x1,,67102,0,0,0,0,0,0,,,,
Ethan,16,fddb0b32-bbd3-46cc-a135-1da61a93bd00,Silver Token x1,,67103,0,0,0,0,0,0,dlc,,,
Ethan,16,9a2c0852-89ab-43cd-927b-fdcdddf21605,Splendid Bangle x1,chest,67102,0,0,0,0,0,0,,treasure,,
Ethan,16,6bf21f7a-18ce-402c-aa39-78ce08b1b1d4,Shotgun Shells x3,,67104,0,0,0,0,0,0,,,,
Ethan,16,ed03ef0a-22ec-48df-9f7a-1128e5f63141,Rifle Ammo x10,,67501,0,0,0,0,0,0,,,,
Ethan,16,832d0bc7-c340-4913-8088-eebd57137d2b,Handgun Ammo x15,,67200,0,0,0,0,0,0,,,,
Ethan,16,d5bf8824-d3be-4cfd-9f44-aff5f0c9e9f3,Gunpowder x4,,67400,0,0,0,0,0,0,,,,
Ethan,16,a1f8e206-75dd-4ca0-ae84-76f79158fb0e,Red Herb x1,,67501,0,0,0,0,0,0,,,,
Ethan,16,e6f0f637-719f-4ac1-9de7-90d4c613cde7,Yellow Herb x1,,67200,0,0,0,0,0,0,,,,
Ethan,16,633af36b-d0e9-4584-9e99-5f0f5255adcb,Rifle Ammo x4,,67200,0,0,0,0,0,0,,,,
Ethan,16,b161d18b-5bcc-4c2e-ba58-91b71bda1159,Gunpowder x2,,67500,0,0,0,0,0,0,,,,
Ethan,16,115017c0-1b1d-4abb-ad03-b06ebc444ffd,Red Beryl x1,,68100,0,0,0,0,0,0,dlc,,,
Ethan,16,c4f23ca5-dbda-4771-a959-945c3d5e5557,Black Bass x1,,67200,0,0,0,0,0,0,,,,
Ethan,16,388a7118-4e62-467e-9ef4-d6cb1e947096,Iluminados Pendant x1,,68300,0,0,0,0,0,0,,,,
Ethan,16,3947f6b8-d3d7-40cf-87ff-8887a2a6752b,Gunpowder x5,,68300,0,0,0,0,0,0,,,,
Ethan,16,f39b6aa4-06f3-4ab5-ba0e-199b9edf898f,Gunpowder x5,,68205,0,0,0,0,0,0,,,,
Ethan,16,5964abdd-a23f-4359-bd1b-e5d120c9b204,Gold Ingot x1,chest,68206,0,0,0,0,0,0,,treasure,,
Ethan,16,6886071c-00b4-4645-b878-a9cfb34400f7,Rifle Ammo x4,,68201,0,0,0,0,0,0,,,,
Ethan,16,2f4adc6f-5f68-4cbd-b47d-c185cbaa5efa,Resources (Small) x1,,68201,0,0,0,0,0,0,,,,
Ethan,16,2a64a812-dbd7-492e-9358-54ca01b252ee,First Aid Spray x1,,68105,0,0,0,0,0,0,,,,
Ethan,16,6d8d94c6-a45b-40a3-be9b-a532a0e7c4b8,Velvet Blue x1,,68103,0,0,0,0,0,0,,,,
Ethan,16,35df0931-7853-4507-b01e-7ba9a5bdbea5,Spinel x1,,68205,0,0,0,0,0,0,dlc,,,
Ethan,16,5e33dd27-e9db-425a-8e13-7e7fc7b09846,Green Herb x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,4e576b19-e0c4-4b93-9622-7b586488f97d,Green Herb x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,fc721943-69b6-4bba-b199-df5369f5b6f6,Rifle Ammo x5,,69900,0,0,0,0,0,0,,,,
Ethan,16,6fac3eaa-2379-4ff9-8967-1c2700ab7f2f,Shotgun Shells x5,,69900,0,0,0,0,0,0,,,,
Ethan,16,ec944ebb-c639-40df-8ff8-13196b525165,Submachine Gun Ammo x50,,69900,0,0,0,0,0,0,,,,
Ethan,16,bba61970-8ba1-4b32-a4cb-273315f2654b,Gunpowder x5,,69900,0,0,0,0,0,0,,,,
Ethan,16,587ac22b-e939-4af7-b94a-93f80dec9053,Red Herb x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,7372b543-3e9a-47af-b9e3-d1f406b44542,Red Herb x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,a57b648e-5c97-4fdf-b688-495c43f3e8a4,Resource (Large) x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,0b35ad2f-dfbe-4ed9-ae8b-6eb2db38be1d,Handgun Ammo x20,,69900,0,0,0,0,0,0,,,,
Ethan,16,91abe668-817c-464e-83fe-9190d005f1ef,Resources (Small) x1,,69900,0,0,0,0,0,0,,,,
Ethan,16,456f073f-64d6-4feb-90be-83834908642c,Gunpowder x5,,69900,0,0,0,0,0,0,,,,
Ethan,16,61632eb0-c5da-4008-b426-e7a93376f634,Special Rocket Launcher x1,,69100,0,0,0,0,0,0,preserve,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Mia,1,45c75e2f-916e-47c5-b1c7-c8f81c730be2,Splendid Bangle x1,,50300,0,0,0,0,0,0,,,,
Mia,1,e2e7f227-3993-43e9-b56f-7303e07de0a2,Elegant Headdress x1,,50300,0,0,0,0,0,0,,,,
Mia,1,43d4bd3b-803b-42c8-87f5-8b9ad4a00f1f,Ruby x1,,50202,0,0,0,0,0,0,,,,
Mia,1,4d63eb8c-ec41-47f4-9e4e-2bf701ad336c,SW - SR M1903 x5,,50300,0,0,0,0,0,0,,,,
Mia,1,3975acec-3a35-4348-8667-684ef846de50,Gold Bar x1,,50300,0,0,0,0,0,0,,,,
Mia,1,d67b3846-9fa6-4d2e-9c06-aa41bc0e6d82,Scope x1,,50300,0,0,0,0,0,0,,,,
Mia,1,025e7a6c-c1f0-4fb7-b8c7-c7293393a3ee,Handgun Ammo x15,,50300,0,0,0,0,0,0,,,,
Mia,1,fe6012bd-6f79-4562-9bac-ee67c362cb54,Gunpowder x3,,50300,0,0,0,0,0,0,,,,
Mia,1,50ee4514-d19b-461d-9ab0-d1bb4b4ed06b,Green Herb x1,,50300,0,0,0,0,0,0,,,,
Mia,1,fd20c1f4-7e0b-4d65-b7db-f058002689f3,Handgun Ammo x13,,50100,0,0,0,0,0,0,,,,
Mia,1,949afc32-3fc2-45dc-91c5-c55bb31fb455,Green Herb x1,,50501,0,0,0,0,0,0,,,,
Mia,1,1ef614f8-765e-4612-a157-5a15a53276b1,Hand Grenade x1,,50300,0,0,0,0,0,0,,,,
Mia,1,613c1f23-35b1-40f0-927c-f94bc4150298,Flash Grenade x1,,50300,0,0,0,0,0,0,,,,
Mia,1,7cc26efe-e75a-4702-a8bb-e19cf44ebed8,Submachine Gun Ammo x20,,50401,0,0,0,0,0,0,,,,
Mia,2,410fd0d9-16fd-403b-8cc6-053a6d3e2054,Resource (Large) x1,,43850,0,0,0,0,0,0,chapteronly,,,
Mia,2,cfaec85e-1ca9-4d4a-bd5c-97f73dffd843,Green Herb x1,,43311,0,0,0,0,0,0,chapteronly,,,
Mia,2,1a36c212-857f-45b3-9aec-0bea7d69a8ae,Kitchen Knife x1,,43311,0,0,0,0,0,0,chapteronly,,,
Mia,2,615fa95b-4212-41ea-bc7b-35ed2e3fe100,Yellow Herb x1,,47100,0,0,0,0,0,0,chapteronly,,,
Mia,2,a086be7e-f9f6-432b-931d-9a85ca51b6d1,Red Gemstone Ring x1,,47101,0,0,0,0,0,0,chapteronly,,,
Mia,2,3e5fa6ab-246f-4537-a45f-df6bce26f201,Flagon x1,,43301,0,0,0,0,0,0,chapteronly,,,
Mia,2,2f250ede-3624-4c32-a912-72d422b95ca4,Kitchen Knife x1,,47101,0,0,0,0,0,0,,,,
Mia,2,76043ef0-fce5-40fa-bdba-89818f3ac192,Red Herb x1,,47101,0,0,0,0,0,0,,,,
Mia,2,072a7dfe-1417-4935-99ba-df41798783d6,Handgun Ammo x8,,47101,0,0,0,0,0,0,,,,
Mia,2,c338035b-69a2-49b7-974a-19fcb48e7e8c,Green Herb x1,,47101,0,0,0,0,0,0,,,,
Mia,2,79e7e993-fd49-4961-a149-687aafd68128,Red Herb x1,,43300,0,0,0,0,0,0,,,,
Mia,2,e4351406-9e04-4fd2-9ab8-d61df52c2010,Green Herb x1,,43300,0,0,0,0,0,0,,,,
Mia,2,743c865b-3a08-438e-bd6f-afd7b9f2ad55,Green Herb x1,,43300,0,0,0,0,0,0,,,,
Mia,2,25fc1a64-aa12-47c8-89c5-3b2518590ea1,Green Herb x1,,43300,0,0,0,0,0,0,,,,
Mia,2,4a537393-418c-46e0-b27f-5d77e7de7ca5,Gunpowder x3,,45401,0,0,0,0,0,0,,,,
Mia,2,ea4824f0-9d61-4bb5-945b-bdd5bab1b3d3,Yellow Herb x1,,45200,0,0,0,0,0,0,,,,
Mia,2,86e78d4b-1b51-4140-85b8-139d4d6ee03e,Ruby x1,,45200,0,0,0,0,0,0,,,,
Mia,2,32174b78-f82a-4e6f-8611-f7b7a427fa50,Hand Grenade x1,,40210,0,0,0,0,0,0,,,,
Mia,2,98b1e89d-0315-4c89-a84d-d31218308cb5,Shotgun Shells x3,,40210,0,0,0,0,0,0,,,,
Mia,2,c7b7f949-343a-44ba-b4b5-6d03119c2e0c,Flash Grenade x1,,40211,0,0,0,0,0,0,,,,
Mia,2,f9b098bd-8831-4213-a2c3-9d455d1bfbab,Elegant Perfume Bottle x1,,40200,0,0,0,0,0,0,,,,
Mia,2,0d03f92d-e84f-440b-98ad-d15343c6214d,Gold Bangle x1,,40210,0,0,0,0,0,0,,,,
Mia,2,80ed1b0b-a5c3-4f48-a1e4-201fd5fb2ce3,Red Herb x1,,44110,0,0,0,0,0,0,,,,
Mia,2,476f4e28-6e19-4d8e-8ead-2281077d0e9d,Gunpowder x2,,44110,0,0,0,0,0,0,,,,
Mia,2,4e4db83b-fa18-4c90-896e-5bdd7e5f80ac,Extravagant Clock x1,,44110,0,0,0,0,0,0,,,,
Mia,2,6826f7ec-d290-4b93-9ac0-cc4f8d1bab87,Brown Chicken Egg x1,,44110,0,0,0,0,0,0,,,,
Mia,2,c1443b60-7a21-4b38-ae36-2315470d5028,Green Herb x1,,44110,0,0,0,0,0,0,,,,
Mia,2,60f23ed6-0557-4d16-830a-dcf168a32608,Hand Grenade x1,,44110,0,0,0,0,0,0,,,,
Mia,2,95f4eed5-fe55-4713-a56f-ae8b3cf3a4d5,Red Beryl x1,,44101,0,0,0,0,0,0,,,,
Mia,2,418c82b4-4d76-4748-916c-eda9e1afc07b,First Aid Spray x1,,40213,0,0,0,0,0,0,chapteronly,,,
Mia,2,48272531-6b9c-4ed6-8694-c6b2fe7e421e,Handgun Ammo x10,,40213,0,0,0,0,0,0,chapteronly,,,
Mia,2,24270303-25f1-476b-a128-0f342bd3351e,Gunpowder x5,,40212,0,0,0,0,0,0,chapteronly,,,
Mia,2,a27e84ba-699d-411c-8f2e-938843635ca5,Green Herb x1,,40200,0,0,0,0,0,0,chapteronly,,,
Mia,2,6ba1c78b-aaca-4007-b4b9-c47c1804c18e,Velvet Blue x1,,40213,0,0,0,0,0,0,chapteronly,,,
Mia,2,eb93d2a6-b5bc-4cea-8eb8-c857c9f293ba,Sapphire x1,,40211,0,0,0,0,0,0,chapteronly,,,
Mia,3,893c3568-586e-436b-aed3-26715a9d1a23,Submachine Gun Ammo x40,,44410,0,0,0,0,0,0,chapteronly,,,
Mia,3,05029438-496b-4178-9570-c5c6bd4f6934,Yellow Herb x1,,44410,0,0,0,0,0,0,chapteronly,,,
Mia,3,d643f30d-17ac-4672-814b-a00cc1c8d918,SW - Hidden Key x1,,44110,0,0,0,0,0,0,chapteronly,,,
Mia,3,508be5ac-011c-484f-8ec7-05cc8b3c50dc,Gunpowder x5,,44200,0,0,0,0,0,0,chapteronly,,,
Mia,3,5131a918-4a99-437a-b5dd-422e9dfce1e6,Shotgun Shells x2,,44200,0,0,0,0,0,0,chapteronly,,,
Mia,3,70e1a50f-1af8-4859-9edc-eb883d38f39f,Emerald x1,,44300,0,0,0,0,0,0,chapteronly,,,
Mia,3,ebb8ff7d-303d-40c5-882f-01956f6d72db,Kitchen Knife x1,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,210f3a22-9dff-4fbe-a64b-939cfa816d47,Handgun Ammo x10,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,3f83fac8-0cbc-480a-b9b8-6204ab08c796,Resource (Large) x1,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,aba983d8-1d8f-4484-a229-2fa02a0ef614,Submachine Gun Ammo x20,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,ed584e69-16c1-4ce2-a316-2e421c5fdd8e,Gold Bar x1,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,6ea3683d-a959-4056-ae1a-dfa519cf7b08,SW - Blast Crossbow x1,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,f2e2f96c-4745-419f-ba00-5fff489c3103,Gold Bar x1,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,4c8dc8ee-86cd-4112-b827-06dfbb6c2cb6,SW - Blast Arrows x2,,44210,0,0,0,0,0,0,chapteronly,,,
Mia,3,f3ab3626-c5d2-4861-881d-68af1b76ad6f,Yellow Diamond x1,,43300,0,0,0,0,0,0,chapteronly,,,
Mia,3,18b9a0ea-9093-42ba-92c4-ad650d506128,Shotgun Shells x4,,43310,0,0,0,0,0,0,chapteronly,,,
Mia,3,e89b4897-3c96-48fa-9aeb-b6c2d41e2c7d,SW - Blast Arrows x2,,43310,0,0,0,0,0,0,chapteronly,,,
Mia,3,7f4b37c0-15dd-4d11-8fb2-55791cde4efc,Pearl Pendant x1,,43300,0,0,0,0,0,0,chapteronly,,,
Mia,3,c8829c7c-7c38-4a0b-b4ed-7fefacfeb14f,Sapphire x1,,43310,0,0,0,0,0,0,chapteronly,,,
Mia,3,5d7f2a51-fa08-447c-8798-1062dde078d6,Kitchen Knife x1,,43310,0,0,0,0,0,0,chapteronly,,,
Mia,3,ab93bbc5-b9da-42b0-bdb8-8722373a6af2,Gold Chicken Egg x1,,40210,0,0,0,0,0,0,chapteronly,,,
Mia,3,fcf23153-7393-4e59-9476-e1ce5236cb86,Antique Pipe x1,,40200,0,0,0,0,0,0,chapteronly,,,
Mia,3,344644ad-eadb-4eb0-b815-401c2bdbe026,Flash Grenade x1,,40200,0,0,0,0,0,0,chapteronly,,,
Mia,4,222652e7-e074-45d0-9ec8-9cecfaf42547,Gold Bar (L) x1,,51858,0,0,0,0,0,0,,,,
Mia,4,5919accd-e213-4638-8088-6b191e7558dd,Velvet Blue x1,,51502,0,0,0,0,0,0,,,,
Mia,4,0aa06baa-f49d-43e2-8940-fe8d61a67b75,Vintage Compass x1,,51856,0,0,0,0,0,0,,,,
Mia,4,eb322cf1-3ad5-4631-b80c-a13b63c63e3e,Ornate Necklace x1,,51856,0,0,0,0,0,0,,,,
Mia,4,0f9d9460-8e54-4bbd-8fc1-9c13c5495cc6,Elegant Chessboard x1,,51857,0,0,0,0,0,0,,,,
Mia,4,56a7052f-92d1-4695-82a1-161079861793,Alexandrite x1,,51857,0,0,0,0,0,0,,,,
Mia,4,d0d93469-d982-4285-92c5-375346576410,Red Beryl x1,,51100,0,0,0,0,0,0,,,,
Mia,4,a6ff4c39-6de8-4614-b472-9dedd450a19b,Velvet Blue x1,,51101,0,0,0,0,0,0,,,,
Mia,4,a3ab4a53-2e30-4fa8-a413-3ce6106130ae,Butterfly Lamp x1,,51200,0,0,0,0,0,0,,,,
Mia,4,67b51540-1ab4-4eb2-99cc-5096f652b79a,Sapphire x1,,51202,0,0,0,0,0,0,,,,
Mia,4,d0ce4a1d-a9e8-4c00-a0a1-de2c52bde581,Ruby x1,,51612,0,0,0,0,0,0,,,,
Mia,4,c9731098-f7d5-4af0-bae4-505f03b7d9ef,Golden Hourglass x1,,51600,0,0,0,0,0,0,,,,
Mia,4,d5fd6ea3-f193-468d-bd41-bd9e4794d983,Yellow Diamond x1,,51870,0,0,0,0,0,0,,,,
Mia,4,d1dc2c32-1b83-41a4-8f3f-9dd2345d6c60,Green Herb x1,,51858,0,0,0,0,0,0,,,,
Mia,4,73ca1189-1557-4c31-859f-0971b6a64cd3,Green Herb x1,,51101,0,0,0,0,0,0,,,,
Mia,4,50228a8e-58c2-410a-a3d8-62a3d7c93bef,SW - Red Ink x1,,51502,0,0,0,0,0,0,,,,
Mia,4,94f0e9f2-8eb0-44b8-9de5-0adceb02b019,SW - Lithographic Stone A x1,,51504,0,0,0,0,0,0,,,,
Mia,4,8fefc946-0e4d-4487-b663-1a18834154da,SW - Lithographic Stone B x1,,51503,0,0,0,0,0,0,,,,
Mia,4,4f91c133-5060-4468-8e44-95b793a12609,Red Herb x1,,51502,0,0,0,0,0,0,,,,
Mia,4,cc7ae9a3-231a-4b83-897a-e7264314767c,Handgun Ammo x20,,51502,0,0,0,0,0,0,,,,
Mia,4,a4245d38-dc4e-4d90-8464-0f6657e740b5,Flash Grenade x1,,51851,0,0,0,0,0,0,,,,
Mia,4,f658279d-b07e-4b16-9abc-df71df41ca4e,Handgun Ammo x15,,51854,0,0,0,0,0,0,,,,
Mia,4,16c8c355-25e1-47a8-86d9-abfdfc50de29,Crimson Lantern x1,,51855,0,0,0,0,0,0,,,,
Mia,4,6dbeb1b0-d633-4f5b-bdac-7dc4a2fdb220,SW - Gold Bottle x1,,51857,0,0,0,0,0,0,,,,
Mia,4,5b059f6b-23b1-4029-897b-aebd20de245c,SW - Silver Bottle x1,,51856,0,0,0,0,0,0,,,,
Mia,4,db57bc4e-62ee-4981-8aca-78414da02449,Gunpowder x5,,51857,0,0,0,0,0,0,,,,
Mia,4,a10ccc01-7196-4876-8370-1351dff856c5,Resource (Large) x1,,51857,0,0,0,0,0,0,,,,
Mia,4,9dc2d4f2-4a37-41d5-a299-5c303ad217d1,Resource (Large) x1,,51200,0,0,0,0,0,0,,,,
Mia,4,d3f65b37-d011-490e-b3ec-8a460464ef27,Flash Grenade x1,,51200,0,0,0,0,0,0,,,,
Mia,4,38950868-0076-4fff-84fe-579198798383,Gunpowder x5,,51200,0,0,0,0,0,0,,,,
Mia,4,b16f0056-3602-441b-9d2b-cd2e29c55d09,Flash Grenade x1,,51301,0,0,0,0,0,0,,,,
Mia,4,453aa7cd-e4fb-468b-87a9-34976484162f,SW - Blue Butterfly x1,,51870,0,0,0,0,0,0,,,,
Mia,4,e5c16780-6a5f-4965-a00e-ffa6189787f9,Yellow Herb x1,,51600,0,0,0,0,0,0,,,,
Mia,5,1efcfa43-58b3-4478-83f6-d211f27e011d,Pearl Bangle x1,,51600,0,0,0,0,0,0,chapteronly,,,
Mia,5,895995dd-b09f-43a6-a992-28cdd5e1b18b,Elegant Crown x1,,51610,0,0,0,0,0,0,chapteronly,,,
Mia,5,67b6599a-781e-4bdf-b879-49792f1d30b0,Shotgun Shells x3,,51611,0,0,0,0,0,0,chapteronly,,,
Mia,5,cca26426-8cc9-4af0-be57-3ff820448184,Alexandrite x1,,55851,0,0,0,0,0,0,,,,
Mia,5,6c4f5f12-401c-424b-b525-d1508a069fd7,Mirror with Pearls & Rubies x1,,55851,0,0,0,0,0,0,,,,
Mia,5,55d2568b-afe9-4617-9ca1-0981c25054fe,Resources (Small) x1,,55854,0,0,0,0,0,0,,,,
Mia,5,7bb53159-3abf-4c2e-9cbd-c4d5fe4b080d,Ruby x1,,55851,0,0,0,0,0,0,,,,
Mia,5,a2d99295-23e7-4751-ba58-016240042821,Green Herb x1,,55854,0,0,0,0,0,0,,,,
Mia,5,cdd56408-d1c7-43b2-af47-2a291e993ff5,Gunpowder x10,,55854,0,0,0,0,0,0,,,,
Mia,5,756b05ed-93c6-4fb6-ad25-a33b55bfeecd,SW - Blast Arrows x3,,55854,0,0,0,0,0,0,,,,
Mia,5,397ca978-2af0-46ba-9063-2fc62f8efe58,Yellow Herb x1,,55851,0,0,0,0,0,0,,,,
Mia,5,356c6233-61f9-4671-b413-a30a2c09b580,First Aid Spray x1,,55854,0,0,0,0,0,0,,,,
Mia,5,2ce83af2-8692-4b98-baaa-cc8d1f450166,Yellow Diamond x1,,55852,0,0,0,0,0,0,,,,
Mia,5,39542645-5869-4499-8c96-fad8d7dbedbf,Gunpowder x5,,55852,0,0,0,0,0,0,,,,
Mia,5,94aab263-2991-48f3-a434-f45bfad27e93,Biosensor Scope x1,,55852,0,0,0,0,0,0,,,,
Mia,5,8456c29f-744a-4575-85f4-8b550a58596a,Gold Bar x1,,55852,0,0,0,0,0,0,,,,
Mia,5,abdb96fa-9e70-4730-9e59-133347347bdb,Resource (Large) x1,,55852,0,0,0,0,0,0,,,,
Mia,5,97f1dcb5-b6b1-4cd9-8406-1517a26c51b8,SW - Blast Arrows x2,,55851,0,0,0,0,0,0,,,,
Mia,5,d43deae3-86d9-4e12-be72-c3c5c57fb1f3,Handgun Ammo x15,,55851,0,0,0,0,0,0,,,,
Mia,5,6772c7a4-3ad1-4ea0-9015-43a1ab6ee096,Gunpowder x5,,55853,0,0,0,0,0,0,,,,
Mia,5,5ef8f109-22db-426f-ae24-c8d7c303439a,Gold Bar (L) x1,,55852,0,0,0,0,0,0,,,,
Mia,5,8d7803ec-e58d-491f-a9dc-7a92c4f27e4f,Gunpowder x5,,55854,0,0,0,0,0,0,,,,
Mia,5,b3f01b65-ff87-492b-b6b2-92577b371fa7,Velvet Blue x1,,55850,0,0,0,0,0,0,,,,
