IsExtra,Tags,Comment,Id,Enabled,StackNum,EasyNum,HardNum,Difficulty,Chapter,Guid,SaveGuid,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,GameObjectName,SceneFile,Mesh,Material,Dlc
FALSE,,,MagnumBullet,TRUE,2,-1,-1,Normal,3,173319b6-c7b3-4a0a-b1cf-215c45ecbe22,dcb12393-1850-0f45-0dd8-7f49210c0cd6,-16.6633,-2.817489,84.37639,0,0,0,1,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/oldhouse/normal.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,2,-1,-1,Madhouse,3,e6f9b6ba-ec87-4063-84f1-91e67ce49fbd,2d7b8c9f-3364-052c-38e6-cff318042d49,104.7009,-3.524951,79.90108,0,0,0,1,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/boatshed/hard.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,2,-1,-1,Normal,3,6ee75eea-600b-409c-b457-b7d8b9639d76,a56564cf-bfe8-05d3-0840-e9cddd832f82,45.47901,4.0089,32.83964,0,0,0,1,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/lucasarea/normal.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,1,-1,-1,Normal,3,0b378de0-43e3-4817-b82b-69462705dabc,c0b5b7c5-9c00-0d58-043c-375343e56848,79.30845,-2.868562,83.8255,0,0,0,1,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/boatshed/normal.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,3,3,3,,3,abb03a3a-a10b-4dca-9385-6274ca2e004a,6032001f-7ee8-0885-2f92-3c61aeceb2be,19.53271,-1.127363,35.86881,-0.002393478,0.9956541,0.0891805,-0.02672202,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/gardenarea/gardenarea.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,2,-1,-1,Normal,3,0144e2ee-7f10-45a5-bb01-5946a86fc537,cac6d8cb-a0f3-00ea-0716-0753cc8f77c3,80.86642,-1.515153,-14.06336,0,0,0,1,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/cowshed/normal.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,MagnumBullet,TRUE,2,-1,-1,Madhouse,3,7ade7f65-1bf7-4bb0-918e-a47b9f59307d,b15c4540-c414-0eff-2d99-fa6efbb98289,56.80222,-1.478233,6.177271,0,0.9050657,0,0.4252719,wp1141_MagnumBullet_Get,natives/stm/leveldesign/itemset/chapter3/cowshed/hard.scn.20,Weapon/wp1141_MagnumBullet/wp1141_MagnumBullet.mesh,Weapon/wp1141_MagnumBullet/wp1141.mdf2,
FALSE,,,HandCutOff,TRUE,1,-1,-1,,7,13d8e6d2-5b92-48be-8c4c-49e7a331e27a,5fe7aa4b-2add-43cb-98a9-02c6098c446e,3.6006,0.0367,13.1847,-0.5919955,0.09348784,0.7979916,-0.06333104,sm1649_EthanLHand_DetailSearchItem,natives/stm/scenes/birthday/stage1/copyasset/c01_corridor02/c01_corridor02.scn.20,Props/sm1649_EthanLHand/sm1649_EthanLHand.mesh,Props/sm1649_EthanLHand/sm1649_EthanLHand_IDS.mdf2,Jacks55thBirthday
FALSE,,,MasterKey,TRUE,1,-1,-1,,3,96da0bd0-1a8b-4c35-bc02-695da693e8d4,92a4436d-c764-41cd-ab13-4697077fc329,-0.204507,1.027066,-0.8982047,-0.2512434,-0.1605576,0.8043063,0.5139936,sm1787_DiamondDoorKey01A_DetailSearchItem,natives/stm/environment/scene/chapter3/c03_rightareab1fstoreroom.scn.20,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A.mesh,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A_IDS.mdf2,
FALSE,,,Handgun_Albert_C,TRUE,1,-1,-1,,8,901b25b2-7a74-4dd5-838a-1ce509f9c9b0,92e3b5e9-189a-022c-131c-c57c8198f253,0,0,0,0,0,0,1,wp1340_ChrisHandgun_Item,natives/stm/ch8/scenes/residentweapons.scn.20,CH8/Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mesh,CH8/Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mdf2,NotAHero
FALSE,,,Handgun_Albert_C,TRUE,1,-1,-1,Madhouse,8,657c34ee-070b-469b-895f-817a2a8ad420,b7f8e3fb-079e-0586-1cb3-cbf1f29eb592,103.0903,-75.62254,-216.1765,0.6983157,0.6983159,0.1111535,0.1111534,wp1340_ChrisHandgun_Get,natives/stm/ch8/leveldesign/itemset/chapter8/c08_train01/hard.scn.20,CH8/Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mesh,CH8/Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mdf2,NotAHero
FALSE,,,Handgun_Albert_Reward,TRUE,1,-1,-1,,7,5d4c5614-5c72-46cb-aea0-ecf20ce2c93f,a9d0f158-7d48-4016-b137-b921dc6f6c27,0,0,0,0,0,0,1,wp1340_ChrisHandgun_Reward_Get,natives/stm/scenes/imd/randomitemboxset_imd.scn.20,Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mesh,Weapon/wp1340_ChrisHandgun/wp1340_ChrisHandgun.mdf2,EthanMustDie
FALSE,,,MasterKey,TRUE,1,-1,-1,,3,24512acb-965b-462c-941e-375f9d62bd5e,47f8238a-6967-045c-169a-257968ac45ad,-0.1879515,1.027066,-0.8982047,-0.2512433,-0.1605577,0.8043062,0.5139938,sm1787_DiamondDoorKey01A_DetailSearchItem,natives/stm/environment/scene/chapter3/c03_rightareab1fstoreroom.scn.20,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A.mesh,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A_IDS.mdf2,
FALSE,,,MasterKey,TRUE,1,-1,-1,,3,751cff95-a933-48ad-8ffa-6f96e25f8959,16b5f6d4-560f-0add-0d7e-7db0179171aa,0.02065139,1.1,-0.848382,0,0,0,1,sm1787_DiamondDoorKey01A_DetailSearchItem,natives/stm/environment/scene/chapter3/c03_rightareab1fstoreroom.scn.20,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A.mesh,Props/sm1787_DiamondDoorKey01A/sm1787_DiamondDoorKey01A_IDS.mdf2,
FALSE,,,MorgueKey,TRUE,1,-1,-1,Madhouse,3,4fcc3365-45cb-0da5-3cd2-544fd3319b14,7c978e96-37bc-40c5-ba7c-f920dca094ee,0.0120632,0.239439,0.002435312,0.5016115,0.0370668,-0.579718,0.6410453,sm1732_FatherKey01A_DetailSearchItem,natives/stm/leveldesign/itemset/chapter3/mainhouse_hall/hard.scn.20,Props/sm1732_FatherKey01A/sm1732_FatherKey01A.mesh,Props/sm1732_FatherKey01A/sm1732_FatherKey01A_IDS.mdf2,
FALSE,,,Handgun_G17,TRUE,1,-1,-1,,7,6805e4a4-2a25-496c-ad01-3ddc0f878c4f,8b37499d-70cd-4340-a5e7-711c167bf8d6,0,0,0,0,0,0,1,wp1210_Handgun_Get,natives/stm/scenes/imd/randomitemboxset_imd.scn.20,Weapon/wp1210_Handgun/wp1210_Handgun.mesh,Weapon/wp1210_Handgun/wp1210.mdf2,EthanMustDie
FALSE,,,MorgueKey,TRUE,1,-1,-1,Normal,3,0a9fec5f-e71a-473f-8ec7-c574fc650563,39c451ac-956d-0a5f-0869-681bf3f40a99,-16.15285,-3.796473,16.48675,-0.3746457,-0.2407552,-0.5337762,0.7188606,sm1732_FatherKey01A_DetailSearchItem,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/normal.scn.20,Props/sm1732_FatherKey01A/sm1732_FatherKey01A.mesh,Props/sm1732_FatherKey01A/sm1732_FatherKey01A_IDS.mdf2,
FALSE,,,PendulumClock,TRUE,1,-1,-1,,3,7a0710fd-6939-02b3-1a5b-229ce8cf7e77,733bc67a-c0eb-4c23-9ba8-01b478c8efb3,0,0,0,0,0,0,1,sm2245_Pendulum01A_DetailSearchItem,natives/stm/environment/scene/chapter3/c03_mainhousehall.scn.20,Props/sm2245_Pendulum01A/sm2245_Pendulum01A.mesh,Props/sm2245_Pendulum01A/sm2245_Pendulum01A.mdf2,
FALSE,,,Handgun_M19,TRUE,1,-1,-1,,7,22fff656-ab42-443d-9cb2-c428e89d6ed9,36250cfc-7dda-4074-9f7a-6f4afe06b131,0,0,0,0,0,0,1,wp1010_Handgun_Get,natives/stm/scenes/imd/randomitemboxset_imd.scn.20,Weapon/wp1010_Handgun/wp1010_Handgun.mesh,Weapon/wp1010_Handgun/wp1010.mdf2,EthanMustDie
FALSE,,,PowerUpCoin01A,TRUE,1,-1,-1,Madhouse,3,f244e480-71ce-0179-3f29-f5aef5d572b7,2ef8ec81-abcf-4eeb-9e59-d405a58b5edb,0.0009323535,0.1768036,-0.004562499,0.6544088,-0.1698041,0.1958741,0.7103162,sm2479_PowerUpCoin01A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_hall/hard.scn.20,Props/sm2479_PowerUpCoin01A/sm2479_PowerUpCoin01A.mesh,Props/sm2479_PowerUpCoin01A/sm2479_PowerUpCoin01A.mdf2,
FALSE,,,Handgun_MPM,TRUE,1,-1,-1,,7,ff1327c2-f44c-46d8-8351-6196ced7a95b,4ad1b145-3915-4ac7-ab2a-8aa99cafdf24,0,0,0,0,0,0,1,wp1240_MiaHandgun_Get,natives/stm/scenes/imd/randomitemboxset_imd.scn.20,Weapon/wp1240_MiaHandgun/wp1240_MiaHandgun.mesh,Weapon/wp1240_MiaHandgun/wp1240.mdf2,EthanMustDie
FALSE,,,PowerUpCoin01B,TRUE,1,-1,-1,Madhouse,3,473357f4-4397-03f0-3666-e22b9480bcd7,44a4031f-9db5-4f22-8806-d058289619dc,0.0009323535,0.1768036,-0.004562499,0.654409,-0.1698044,0.1958742,0.7103159,sm2480_PowerUpCoin01B_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_hall/hard.scn.20,Props/sm2480_PowerUpCoin01B/sm2480_PowerUpCoin01B.mesh,Props/sm2480_PowerUpCoin01B/sm2480_PowerUpCoin01B.mdf2,
FALSE,,,Quill,TRUE,1,-1,-1,,3,d78e1ba2-c314-4fcc-bda9-ddc8cf50dea7,9814cfed-3ec9-4282-b986-ba1ff74d2da2,0,0,-0.1,0,0,0,1,sm1762_Quillpen_Get,natives/stm/environment/scene/chapter3/c03_leftarea1fpuzzleroom1.scn.20,Props/sm1762_Quillpen/sm1762_Quillpen.mesh,Props/sm1762_Quillpen/sm1762_Quillpen_IDS.mdf2,
FALSE,,,RemedyL,TRUE,1,-1,-1,Madhouse,3,b56ce35c-9626-4120-afde-3ffcebb4fa2a,6ec7fc07-7c6e-0d29-2d3f-7c35c57d93bd,38.32332,1.747568,77.029,0,0,0,1,sm1853_AntisepticSolutionStrong_Get,natives/stm/leveldesign/itemset/chapter3/greenhouse/hard.scn.20,Props/sm1853_AntisepticSolutionStrong/sm1853_AntisepticSolutionStrong.mesh,Props/sm1853_AntisepticSolutionStrong/sm1853_AntisepticSolutionStrong.mdf2,
FALSE,,,RemedyL,TRUE,1,-1,-1,,3,5d3fc5fd-4193-482a-837d-96bdaee90924,934be9f5-0678-04ce-0dab-67dd3f78e82b,15.33548,0,8.114552,0,0,0,1,sm1853_AntisepticSolutionStrong_Get,natives/stm/scenes/chapter/chapter3/c03_soft_1.scn.20,Props/sm1853_AntisepticSolutionStrong/sm1853_AntisepticSolutionStrong.mesh,Props/sm1853_AntisepticSolutionStrong/sm1853_AntisepticSolutionStrong.mdf2,
FALSE,,,HandgunBullet,TRUE,5,-1,-1,,7,f0418185-ef0e-4fc0-9147-5cb8e371c550,99bf7220-5769-4ff9-899b-7b6f760a6140,13.11627,0.7994182,10.46517,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,HandgunBullet,TRUE,5,-1,-1,,7,2fc2b736-5a69-4442-ac3e-32489bf4066d,370e30fb-04bd-497c-b699-3ee90061961b,-0.8535089,-6.025865,14.49447,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,HandgunBullet,TRUE,5,-1,-1,,7,422172af-feab-4cb8-9bca-da0fc014ea1c,ce05231d-6bf5-48d5-9b9d-2a70efe5f70a,15.57023,-6.103733,16.29918,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,HandgunBullet,TRUE,10,-1,-1,,7,92e9b75b-0a12-4aae-9673-087d5c34d008,fa64b1af-14bc-48d6-9b86-877649672339,-8.533632,-6.543406,21.17629,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,HandgunBullet,TRUE,10,-1,-1,,7,381f5b3f-0571-4cf9-abea-4944647ba148,a3ffc569-8b41-4571-b944-53c39313b73c,12.3124,7.313148,11.8119,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,HandgunBullet,TRUE,30,-1,-1,,7,4dfe385b-728f-4e7a-804d-1261a7e69bce,4c6da8a2-6a05-00bc-347f-07cdd9523e9c,18.11619,1.42297,8.469674,0,0.4127897,0,0.9108264,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage1/stage1_setb.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,RemedyM,TRUE,1,-1,-1,Madhouse,3,032bff85-10d5-4f7d-946a-ec533c13d9cc,187d7482-10e8-0ea9-000e-0575dbb0f84c,1.338376,-4.206257,13.491,0,0,0,1,sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/hard.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Normal,3,c3ca528d-7208-4bf9-bcaf-79bb5309deda,7a03b3e7-d428-031c-2a15-0e02ee785f86,-42.61093,-2.43664,105.065,0,0,0,1,_sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/oldhouse/normal.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Normal,3,9491c5ba-7ef3-4f22-96b4-1324f1d30c2f,14dc8413-747a-4daa-b5cd-edcd72df796f,39.39052,-2.809023,74.56354,-0.05009412,0.5164191,-0.03304275,0.8542307,_sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/greenhouse/normal.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Madhouse,3,8c11fc25-21e7-45e6-8b32-06f145e36a3e,97477722-21da-0432-1f56-efd7a2404bbe,131.8038,0.4967818,82.78104,0,0,0,1,sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/boatshed/hard.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Normal,3,759239c3-9828-4bb9-b53c-708db0398472,e6e29955-c54f-479a-b109-e76e8805744b,131.7982,0.4961581,82.77419,0,0,0,1,sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/boatshed/normal.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Normal,3,d406d766-ced5-484f-9f46-5092dae1f367,6dcf360c-68f5-00aa-09fc-272b6790723b,-6.89575,-7.414931,13.75917,0,0,0,1,sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/normal.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RemedyM,TRUE,1,-1,-1,Madhouse,3,e69660b7-1415-4352-b340-70a633a539a0,fdc0ebb0-1428-0286-2724-9980d4061820,59.63477,3.322807,10.87164,0,0,0,1,sm1852_AntisepticSolutionMedium_Get,natives/stm/leveldesign/itemset/chapter3/cowshed/hard.scn.20,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mesh,Props/sm1852_AntisepticSolutionMedium/sm1852_AntisepticSolutionMedium.mdf2,
FALSE,,,RepairKit,TRUE,1,-1,-1,Madhouse,3,e407097d-8b1f-4b5f-bf51-adab698170c1,be885f96-ddc2-035f-3a4d-5786311a0f10,-4.624886,-1.717351,12.56068,0,0,0,1,sm2290_RepairKit01A_DetailSearchItem,natives/stm/leveldesign/itemset/chapter3/mainhouse_hall/hard.scn.20,Props/sm2290_RepairKit01A/sm2290_RepairKit01A.mesh,Props/sm2290_RepairKit01A/sm2290_RepairKit01A.mdf2,
FALSE,,,RepairKit,TRUE,1,-1,-1,,3,5e6490f0-17f6-0ba5-1fdb-5d70e2ac3b2b,994f6215-cf5e-0e83-1b6c-64de36175950,0.008594513,0.01968956,-0.09608459,0.06915541,-0.4268292,-0.02109504,0.9014374,sm2290_RepairKit01A_DetailSearchItem,natives/stm/environment/scene/chapter3/c03_leftarea2froom2.scn.20,Props/sm2290_RepairKit01A/sm2290_RepairKit01A.mesh,Props/sm2290_RepairKit01A/sm2290_RepairKit01A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,38f11178-6065-45c2-8754-453ae5ffe43b,89e219b4-ae00-005a-2a39-09e5d23e4475,18.87366,1.653912,78.63893,0,-0.4375414,0,0.8991983,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/greenhouse/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,4763a26b-663e-475b-9f5d-73c37f597a83,f670aaa7-a85b-02c3-3230-3f1c4898dacd,19.03633,1.651721,78.64877,0,-0.4439088,0,0.896072,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/greenhouse/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,9e6d08ac-fb0e-411b-b6dd-c9eaf9f54d90,2f7e0060-356b-0483-1bb0-8535ce34edde,18.92465,1.656146,78.7593,0,0,0,1,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/greenhouse/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,c9c4db8f-44a0-47c0-a79b-15b37c7b858f,78d7d343-8ac5-0258-0af6-596c4bba25c1,-13.95897,-4.571788,17.7081,-0.1979076,0.001810196,0.08667836,0.9763792,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,7a7650a0-db24-438f-b9d0-5a5d5ada34d6,cb65586c-1541-0617-14bd-16826d1b9498,-20.44987,0.9000971,24.16701,3.14E-09,-0.5394058,2.01E-09,0.842046,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,5b765647-a6fb-4d2a-b95f-45cc6c23d21e,ea655e8b-689e-08b2-1432-09135be27250,-20.35605,0.9031307,24.2736,0,0.4847859,0,0.8746328,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_east/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,a833f002-0c5f-4943-bc21-6df843d16b84,1920f8ce-c23a-0cdb-114c-21277410cbca,34.45343,0.4922576,29.28397,0,0,0,1,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/lucasarea/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,60470dd7-6c0f-4873-b0ef-5935467d8290,d154051b-a26a-0deb-1d82-15ea71bc22de,-1.137222,-2.071162,97.32894,0,-0.4882495,0,0.8727041,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/oldhouse/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,HandgunBullet,TRUE,10,-1,-1,,7,3e6a9272-9495-44b5-963e-299206d95e16,3ff9028b-8c1f-0a73-220c-3c3e786dfb44,-4.648896,0.004823029,5.22007,0.01030881,-0.7070318,0.01030881,0.7070315,wp1011_HandgunBullet_Get,natives/stm/scenes/birthday/stage3/copyasset/c03_mainhouse1fliving/c03_mainhouse1fliving.scn.20,Weapon/wp1011_HandgunBullet/wp1011_HandgunBullet.mesh,Weapon/wp1011_HandgunBullet/wp1011.mdf2,Jacks55thBirthday
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,8bd85959-f36d-45fa-b064-886f260e6385,3acb5195-3d08-0062-1d09-c4b011cfc3cb,-1.323837,-2.070572,97.43251,0,0.9398623,0,-0.3415535,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/oldhouse/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,7b0015c4-64fc-4a0b-b846-df59b62f79ac,ca131d08-aa99-0f93-152b-938681eed9e2,20.84724,-0.4545149,38.11266,0,-0.6273928,0,0.778703,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/gardenarea/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,90bcd1b9-4b0a-4344-b00c-6a3134b51195,9451c1c4-ced2-44f5-adbf-1c1b21834b89,20.72551,-0.4522914,38.17748,-3.28E-08,0.2438893,4.05E-08,0.9698031,_sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/gardenarea/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,e22bb405-ba0d-4d65-8c43-a500c2d632d4,5338bcc9-7468-08fd-212e-e9dff517929a,20.80722,-0.4524918,38.25834,-1.96E-08,-0.04789774,4.83E-08,0.9988523,_sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/gardenarea/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,c6046089-1cba-48ef-b713-11b62e72a203,77176845-d2df-0d77-1a7e-5d6919b3024d,112.3505,-2.612405,80.1143,0,0.3732849,0,0.9277167,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/boatshed/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,0bb219b9-cf23-4857-851f-10b19d8e575c,baa11175-0146-0dcf-2872-5c6eaa4ff712,8.738721,4.500413,-4.491816,0,0,0,1,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_west/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
FALSE,,,SaveTape,TRUE,1,-1,-1,Madhouse,3,812107b6-0ca4-415c-a36b-473da2d8bff0,30320f7a-c2c1-04c4-0e06-0be295191fbe,22.83128,4.7976,12.576,0,0,0,1,sm9281_CassetteTape02A_Get,natives/stm/leveldesign/itemset/chapter3/mainhouse_west/hard.scn.20,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mesh,Props/sm9281_CassetteTape02A/sm9281_CassetteTape02A.mdf2,
